episode_id,season_id,episode_number,title,air_date,main_challenge,main_challenge_type,mini_challenge,runway_theme,lip_sync_song_id,lip_sync_track,eliminated_id,power_up_used,mini_challenge_winner_prize,maxi_challenge_prize,synopsis,untucked_notes
UK01E05,UK01,5,Girl Groups,2019-10-31,Record vocals and perform in a girl group,Girl Groups,Reading is Fundamental,A Day at the Races.,S0490,main,Q0315,-,Choose the members of her girl group,Ru-Peter Badge,"This week the remaining queens are split into two teams for a girl-group battle. With the help of Grammy-nominated singer and producer MNEK, the two newly formed girl groups record vocals and perform their versions of the same song. Little Mix's Jade Thirlwall joins Michelle Visage and Graham Norton on the judging panel as a fifth queen sashays away from the competition.",-
UK01E06,UK01,6,Thirsty Werk,2019-11-07,Create and,Advert,"Boxers, Briefs or Commando",Rainy Day Eleganza,S0491,main,Q0314,-,-,Ru-Peter Badge,"This week the queens' creative marketing skills are put to the test as they are asked to create an advert - and brand themselves. US Drag Race All-Star Katya makes a surprise visit while pop icon Cheryl joins Michelle Visage and Graham Norton on the judging panel as another queen exits the competition.",-
UK01E07,UK01,7,The Family That Slays Together,2019-11-14,Drag Makeovers,Make Over,Everybody Loves Puppets,-,S0492,main,Q0313,-,-,Ru-Peter Badge,"Only four queens remain. Tensions are high and emotions are charged as they are challenged to give family members a very special drag makeover. BAFTA winner Michaela Coel joins Michelle Visage and Alan Carr on the judging panel as another queen is eliminated from the competition.",-
UK01E08,UK01,8,Grand Finale,2019-11-21,Write and record a verse for a performance,Finale,-,Final Three Eleganza Extravaganza,S0493,main,Q0312,-,-,-,"Strictly Come Dancing's AJ Pritchard and his brother Curtis (Love Island) choreograph the three queens as they take on an all-singing, all-dancing final challenge.",-
UK01E09,UK01,9,It's A Wrap!,2019-11-29,•,Reunion,•,-,-,main,-,-,-,-,"Silence! RuPaul has crowned his First Drag Race UK Superstar, and you can now witness an extra bit of nail-biting herstory as our three fabulous finalists gather to watch the final episode at the BBC Three viewing party for the very first time. See the moment that the finalists and a room of raucous Drag Race family and friends find out which fabulous queen has won the coveted title and crown.",-
UK02E01,UK02,1,Royalty Returns,2021-01-14,Serve up two runway looks,Runway,Wimbled'hun Photoshoot,-,S0468,main,Q0327,-,-,-,-,-
UK02E02,UK02,2,Rats: The Rusical,2021-01-21,Perform in,Rusical,Drag Race Cabinet: the queens must vote themselves in four categories.,"Surprise, Surprise",S0469,main,Q0331,-,-,-,-,-
UK02E03,UK02,3,Who Wore It Best?,2021-01-28,Create and model a look on the runway,Design,Limbo for your Life,-,S0470,main,Q0330,-,-,-,-,-
UK02E04,UK02,4,Morning Glory,2021-02-04,"Host ""Morning Glory""",Acting,Present a pastry in a sexual manner,Monster Mashup,S0471,main,-,-,-,-,-,-
UK02E05,UK02,5,The RuRuvision Song Contest,2021-02-11,Record vocals and perform in a girl group,Girl Groups,-,A Day at the Seaside,S0019,main,Q0331,-,-,-,-,-
UK02E06,UK02,6,Snatch Game,2021-02-18,Snatch Game,Snatch Game,-,PreHERstoric,S0472,main,Q0326,-,-,-,-,-
UK02E07,UK02,7,Lockdown Supersheroes,2021-02-25,Create and model a look,Design,Reading is Fundamental,Lockdown Supersheroes,S0473,main,Q0325,-,-,-,-,-
UK02E08,UK02,8,Stoned on the Runway,2021-03-04,Put on a,Stand Up,The Masc 4 Masc Singer,Stoned On The Runway,S0474,main,Q0324,-,-,-,-,-
UK02E09,UK02,9,BeastEnders,2021-03-11,Pay tribute to iconic British,Acting,Everybody Loves Puppets,Panto Dames,S0475,main,-,-,-,-,-,-
UK02E10,UK02,10,Grand Finale,2021-03-18,Write and record a verse for a performance,Finale,•,Final Four Eleganza Extravaganza,S0476,main,Q0323,-,-,-,-,-
UK03E01,UK03,1,The Return of Royalty,2021-09-23,Serve up two runway looks,Runway,Ru's Dirty Charades,-,S0195,main,Q0342,-,-,-,-,-
UK03E02,UK03,2,Dragoton,2021-09-30,Perform as dance instructors,Choreo,Rupermarket Sweeps,Red Carpet Show-Stoppers,S0431,main,Q0341,-,-,-,-,-
UK03E03,UK03,3,Great Outdoors,2021-10-07,Create a camping-inspired look,Design,"Create a straight male character and market it in a Tinder spoof ""Findhr""",-,S0432,main,Q0328,-,-,-,-,-
UK03E04,UK03,4,Big Drag Energy,2021-10-14,Record vocals and perform in a girl group,Girl Groups,-,A Night of a Thousand Spice Girls,S0433,main,-,-,-,-,-,-
UK03E05,UK03,5,Draglexa,2021-10-21,Create and advertise,Advert,Pair up and compete on RuPaul's Dog Race,"Expenny, Henny: Expensive-looking Drag",S0434,main,Q0339,-,-,-,-,-
UK03E06,UK03,6,Snatch Game,2021-10-28,Snatch Game,Snatch Game,Reading is Fundamental,Feeling Fruity,S0435,main,Q0338,-,-,-,-,-
UK03E07,UK03,7,Miss Fugly Beauty Pageant,2021-11-04,Serve three looks on the runway,Design,-,"Fugly Swimwear, Charity Shop Chic and Fugly But Fashionable",S0436,main,Q0336,-,-,-,-,-
UK03E08,UK03,8,Bra Wars,2021-11-11,Over acting,Acting,-,Scene Stealers,S0437,main,-,-,-,-,-,-
UK03E09,UK03,9,The Pearly Gates Roast,2021-11-18,A,Comedy,-,"Oh My Goddess: Ethereal, Mythical Glamour",S0312,main,Q0335,-,-,-,-,-
UK03E10,UK03,10,Grand Finale,2021-11-25,Write and record a verse for a performance,Finale,•,Final Three: Eleganza Extravaganza,S0438,main,-,-,-,-,-,-
UK04E01,UK04,1,ST4RT Your Engines,2022-09-22,Serve up two runway looks,Runway,Photoshoot,Keeping it 100! and Ru Are You?,S0448,main,Q0354,-,-,-,-,-
UK04E02,UK04,2,Yass-tonbury Festival,2022-09-29,Write and perform original lyrics,Girl Groups,-,Neon Nights,S0449,main,Q0353,-,-,-,-,-
UK04E03,UK04,3,Naff-ta Awards,2022-10-06,Pairs bingo-inspired,Design,NAFF-TA Awards,Bingo She Better Don't!,S0450,main,Q0352,-,-,-,-,-
UK04E04,UK04,4,Catty Man,2022-10-13,Improv,Acting,Line of Booty Duty,"The Mane Event- ""Love your hair, hope you win""",S0451,main,Q0351,-,-,-,-,-
UK04E05,UK04,5,Lairy Poppins - The Rusical,2022-10-20,Lairy Poppins – The Rusical,Rusical,Reading is Fundamental,West End Wonders,S0452,main,-,-,-,-,-,-
UK04E06,UK04,6,Snatch Game,2022-10-27,Snatch Game,Snatch Game,-,Tickled Pink,S0453,main,Q0349,-,-,-,-,-
UK04E07,UK04,7,Makeover Challenge,2022-11-03,Makeover,Make Over,-,Family Makeover Realness,S0454,main,Q0348,-,-,-,-,-
UK04E08,UK04,8,The Squirrel Games,2022-11-10,Act,Acting,-,Ruff and Ready,S0455,main,-,-,-,-,-,-
UK04E09,UK04,9,Comedy Queens,2022-11-17,Roast,Comedy,-,Pretty in Punk,S0456,main,Q0347,-,-,-,-,-
UK04E10,UK04,10,Grand Finale,2022-11-24,Write and record a verse for a performance,Finale,•,Grand Finale Eleganza,S0457,main,Q0346,-,-,-,-,-
UK05E01,UK05,1,Tickety-Boo,2023-09-28,Serve up three looks:,Runway,-,Fierce Impressions Eleganza Extravaganza,S0477,main,-,-,-,-,-,-
UK05E02,UK05,2,Purr-fect Looks,2023-10-05,Create and showcase a look,Design,Let the Cat out of the Bag,Pet-Shop Catwalk Couture,S0478,main,Q0364,-,-,-,-,-
UK05E03,UK05,3,Club Bangers,2023-10-12,Write and perform original lyrics,Girl Groups,-,Night Of A Thousand Pop Icons,S0479,main,-,-,-,-,-,-
UK05E04,UK05,4,DisasterClass,2023-10-19,Perform an inspirational seminar,Acting,Pose and deliver a sticky tag line in DTF bro drag,Slaycation,S0480,main,Q0363,-,-,-,-,-
UK05E05,UK05,5,Panto Dames,2023-10-26,Perform in the Rusical,Rusical,Reading Challenge,"Mirror, Mirror",S0481,main,Q0362,-,-,-,-,-
UK05E06,UK05,6,Snatch Game,2023-11-02,Snatch Game,Snatch Game,-,Heart Ons,S0482,main,Q0361,-,-,-,-,-
UK05E07,UK05,7,Melodrama-Rama,2023-11-09,Screen Test,Acting,Everybody Loves Puppets,Pajamarama,S0483,main,Q0360,-,-,-,-,-
UK05E08,UK05,8,Hotline Makeover,2023-11-16,Makeover,Make Over,-,Drag Family Resemblance,S0484,main,Q0359,-,-,-,-,-
UK05E09,UK05,9,Dragiators' Roast,2023-11-23,Perform in a gladiator themed,Comedy,-,Poofs on Parade,S0485,main,Q0358,-,-,-,-,-
UK05E10,UK05,10,Grand Finale,2023-11-30,Write their own verses and star in the music video,Finale,•,Grand Finale Eleganza - Dripping In Jewels,S0486,main,Q0357,-,-,-,-,-
UK06E01,UK06,1,Cabaret Talent Show,2024-09-26,Perform in the Tickety Boo Cabaret Club,Talent Show,-,Queen Of Your Hometown,S0458,main,-,-,-,-,-,-
UK06E02,UK06,2,Stitch & Strut,2024-10-03,"In teams,",Design,-,"Cocktail Party, Lady Boss, and Red Carpet",S0459,main,-,-,-,-,-,-
UK06E03,UK06,3,Brit-flicks,2024-10-10,Act,Acting,Air Out Your Dirty Laundry: pick an item of clothing with a descriptor and give it to the person it fits best,New Romantics,S0460,main,Q0375,-,-,-,-,-
UK06E04,UK06,4,Ghoul Power,2024-10-17,In,Girl Groups,-,Call Me Mother Nature,S0461,main,Q0374,-,-,-,-,-
UK06E05,UK06,5,Sofa Showdown,2024-10-24,Improvise,Acting,Try to make RuPaul and Raven laugh while sitting in a pink furry chair,How's Your Headpiece?,S0462,main,Q0373,-,-,-,-,-
UK06E06,UK06,6,Snatch Game,2024-10-31,Snatch Game,Snatch Game,Reading Challenge,Doctor Who Is She?,S0463,main,Q0372,-,-,-,-,-
UK06E07,UK06,7,Pop of the Tops - Live: The Rusical,2024-11-07,Sing live in,Rusical,-,Night of a Thousand Princess Dianas,S0464,main,Q0371,-,-,-,-,-
UK06E08,UK06,8,All in the Drag Family,2024-11-14,Makeover,Make Over,-,Drag Family Resemblance,S0465,main,Q0370,-,-,-,-,-
UK06E09,UK06,9,Send in the Clowns,2024-11-21,Perform in the,Comedy,-,Semifinal Vinyl,S0466,main,Q0369,-,-,-,-,-
UK06E10,UK06,10,Grand Finale,2024-11-28,"Write, record, and choreograph",Finale,•,Grand Finale Eleganza,S0467,main,Q0368,-,-,-,-,-
UK07E01,UK07,1,Queens of the Brit Gala,2025-09-25,Present a signature look at the Brit Gala,Runway,-,Queen of your Hometown,S0439,main,-,-,-,-,-,-
UK07E02,UK07,2,Rumble in the Jumble,2025-10-01,Create and model a look,Design,"Vote for the queen who best fits a category in ""The Tainters""",Rumble in the Jumble,S0440,main,Q0388,-,-,-,-,-
UK07E03,UK07,3,Battle of the Brats,2025-10-09,In,Girl Groups,-,Cuddly Wuddly,S0441,main,Q0387,-,-,-,-,-
UK07E04,UK07,4,Sweety Darlings!,2025-10-16,Act,Acting,-,Ab Fab: A Night of a Thousand Sweetie Darlings,S0442,main,Q0386,-,-,-,-,-
UK07E05,UK07,5,Talent Ahoy!,2025-10-23,Perform in the,Talent Show,-,Having It Large,S0443,main,Q0385,-,-,-,-,-
UK07E06,UK07,6,Peter Pansy: The Rusical,2025-10-30,Peter Pansy: The Rusical,Rusical,-,Battle Axe - Warrior Queen,S0444,main,Q0384,-,-,-,-,-
UK07E07,UK07,7,Snatch Me Out!,2025-11-06,Snatch Me Out!,Snatch Game,Reading Challenge,Holiday Ho Ho Hos,S0445,main,Q0383,-,-,-,-,-
UK07E08,UK07,8,The Hun Makeover,2025-11-13,Makeover,Make Over,-,Drag Family Resemblance,S0446,main,Q0382,-,-,-,-,-
UK07E09,UK07,9,Comedy is a Bitch,2025-11-20,Perform in the,Comedy,-,English Country Garden Realness,S0447,main,Q0381,-,-,-,-,-
UK07E10,UK07,10,Sing For The Crown,2025-11-27,"Write, record, and choreograph",Finale,•,Epic Eleganza,S0083,main,Q0380,-,-,-,-,-
CW01E01,CW01,1,-,2022-11-18,Write and perform original lyrics,Girl Groups,-,Queen Of The World,S0499,main,Q0254,-,-,-,-,-
CW01E02,CW01,2,Snatch Summit,2022-11-26,Compete in the,Snatch Game,Reading is Fundamental,Celestial Bodies,S0500,main,Q0262,-,-,-,-,-
CW01E03,CW01,3,The Weather Ball,2022-12-02,Showcase three looks in,Design,-,-,S0325,main,Q0389,-,-,-,-,-
CW01E04,CW01,4,Comedy Queens,2022-12-09,Perform a,Comedy,Record Cameo-style personalized messages,Plaid Girls Club,S0501,main,-,-,-,-,-,-
CW01E05,CW01,5,Spy Queens,2022-12-16,Star in a movie trailer,Acting,-,Y2GAY: 2000s Club Kids,S0502,main,Q0335,-,-,-,-,-
CW01E06,CW01,6,Grand Finale,2022-12-23,•,Finale,•,Coronation Eleganza Extravaganza,-,main,-,-,-,-,-,-
CW02E01,CW02,1,Drag Pop,2024-07-19,Write and perform original lyrics,Girl Groups,-,Wonders of the World: My Very Best Drag,S0494,main,Q0390,-,-,-,-,-
CW02E02,CW02,2,The Hole,2024-07-26,Improvise,Acting,-,Mother Nature,S0495,main,Q0349,-,-,-,-,-
CW02E03,CW02,3,Glamorous Drag Queen Ball Challenge,2024-08-02,The Glamorous Drag Queen Ball Challenge,Design,"Audition for the new movie ""Drag-e""",-,S0496,main,Q0249,-,-,-,-,-
CW02E04,CW02,4,Reading Battles,2024-08-09,Reading Battles,Comedy,"Lip sync to ""Just What They Want"" by",Razzle Dazzle,S0497,main,Q0111,-,-,-,-,-
CW02E05,CW02,5,Snatch Game: The Rusical,2024-08-17,Snatch Game:,Snatch Game,-,Summer of '69,S0498,main,Q0268,-,-,-,-,-
CW02E06,CW02,6,Grand Finale,2024-08-23,•,Finale,•,Crown Me,-,main,-,-,-,-,-,-
GA01E01,GA01,1,Global Talent Extravaganza,2024-08-16,Global Glamazon Talent Extravaganza,Talent Show,-,Garden of Eden,S0042,main,-,-,-,-,-,-
GA01E02,GA01,2,Global Talent Extravaganza: Part 2,2024-08-16,Global Glamazon Talent Extravaganza: Part 2,Talent Show,Get in 20-minutes quick drag and partake in a photoshoot,Money Makes The World Go Round,S0503,main,-,-,-,-,-,-
GA01E03,GA01,3,International Queen Of Mystery Ball,2024-08-23,International Queen of Mystery Ball,Design,-,-,S0504,main,Q0399,-,-,-,-,-
GA01E04,GA01,4,Everybody Say Love Girl Groups,2024-08-30,Write a verse and create a choreography for,Girl Groups,Guess the total population of their countries,Color My World,S0489,main,Q0398,-,-,-,-,-
GA01E05,GA01,5,Boobie: The Shequels,2024-09-06,"Star in sequels of ""Boobie""",Acting,Reading Challenge,Browntown,S0505,main,Q0397,-,-,-,-,-
GA01E06,GA01,6,It's 5 O'Clock Somewhere,2024-09-13,Create a cocktail dress,Design,Do makeup mid-air,It's 5 O'Clock Somewhere,S0109,main,Q0396,-,-,-,-,-
GA01E07,GA01,7,Snatch Game Of Love,2024-09-20,Snatch Game of Love,Snatch Game,Get in 20-minutes quick drag and,Eat Me,S0506,main,Q0395,-,-,-,-,-
GA01E08,GA01,8,Mmm... A Rich International Roast,2024-09-27,Star in an international Roast,Comedy,-,Blow Me Away,S0401,main,Q0255,-,-,-,-,-
GA01E09,GA01,9,Re-United Nations Make-Overs,2024-10-04,Re-United Nations Make-Overs: Makeover one of the eliminated contestants,Make Over,Who is She?,Drag Family Resemblance,S0025,main,Q0394,-,-,-,-,-
GA01E10,GA01,10,There's No Place Like Home,2024-10-11,Create a tourism spot showcasing your country,Advert,-,Star Trek: Queens in Outer Space,S0019,main,Q0393,-,-,-,-,-
GA01E11,GA01,11,Global Lip-Sync Lalaparuza,2024-10-18,The eliminated contestants face off in a,Lip Sync,-,Lalaparuza Eleganza,-,main,-,-,-,-,-,-
GA01E12,GA01,12,Dance Like The World Is Watching,2024-10-25,Write a verse and participate in the music video,Finale,•,Best Drag On Earth,S0211,main,-,-,-,-,-,-
UW01E01,UW01,1,Global Glamazons,2022-02-01,Talent Show,Talent Show,-,"I'm A Winner, Baby!",S0521,main,Q0245,-,-,-,-,-
UW01E02,UW01,2,RuPaul Ball,2022-02-08,Serve three looks on the,Design,-,-,S0522,main,Q0313,-,-,-,-,-
UW01E03,UW01,3,West End Wendys,2022-02-15,West End Wendys - The Rusical,Rusical,Reading is Fundamental,Dot Dot Dot,S0523,main,Q0241,-,-,-,-,-
UW01E04,UW01,4,Snatch Game,2022-02-22,Snatch Game,Snatch Game,-,Luck Be A Lady,S0128,main,Q0401,-,-,-,-,-
UW01E05,UW01,5,Semifinals,2022-03-01,Perform their own version,Rumix,-,Werk of Art,S0524,main,Q0400,-,-,-,-,-
UW01E06,UW01,6,Grand Finale,2022-03-08,•,Finale,•,Grand Finale Eleganza Extravaganza,-,main,-,-,-,-,-,-
UW02E01,UW02,1,The Queens' Variety Show,2024-02-09,Talent Show,Talent Show,-,: For Queen And Country,S0514,main,Q0123,-,-,-,-,-
UW02E02,UW02,2,The Happy Ending Ball,2024-02-16,The Happy Ending,Design,-,-,S0515,main,Q0406,-,-,-,-,-
UW02E03,UW02,3,Drag Race World,2024-02-23,Advertise,Advert,-,: Ruveal Yourself!,S0516,main,Q0346,-,-,-,-,-
UW02E04,UW02,4,Snatch Game,2024-03-01,Snatch Game,Snatch Game,-,: Gone Cruisin',S0517,main,Q0405,-,-,-,-,-
UW02E05,UW02,5,Seven!: The Rusical,2024-03-08,Perform in,Rusical,Reading Challenge,: When I Glow Up,S0518,main,Q0319,-,-,-,-,-
UW02E06,UW02,6,Strictly Come Prancing,2024-03-15,Perform in,Choreo,-,": Business in the Front, Party in the Back",S0519,main,Q0337,-,-,-,-,-
UW02E07,UW02,7,Haters Wedding Roast,2024-03-22,Roast,Comedy,Dance,: Take Me Up The Aisle,S0520,main,Q0136,-,-,-,-,-
UW02E08,UW02,8,Grand Finale,2024-03-29,•,Finale,•,Finale Eleganza Extravaganza,-,main,-,-,-,-,-,-
UW03E01,UW03,1,RuRuvision Song Contest,2026-01-27,Perform an original song,Talent Show,-,: For Queen and Country,S0507,main,-,-,-,-,-,-
UW03E02,UW03,2,Runway Ru-Mix,2026-02-03,Rework a previous look into a new look for the future,Design,-,": RuDemption, The RuMix",S0508,main,Q0281,-,-,-,-,-
UW03E03,UW03,3,The Miss Snatch Game Pageant,2026-02-10,Miss Snatch Game Pageant,Snatch Game,-,: Let Them Eat Cake,S0509,main,Q0410,-,-,-,-,-
UW03E04,UW03,4,Girl Groups From Outer Space,2026-02-17,In,Girl Groups,-,": You're A Star, Baby",S0510,main,Q0351,-,-,-,-,-
UW03E05,UW03,5,Silent Movie Acting Challenge,2026-02-24,Act in silent movies,Acting,Reading Challenge,: Shevil Movie Villains,S0511,main,Q0411,-,-,-,-,-
UW03E06,UW03,6,RuPaul's Fringe Festival,2026-03-03,"In duos,",Comedy,-,: RuVeal,S0512,main,Q0374,-,-,-,-,-
UW03E07,UW03,7,Olympian Makeovers,2026-03-10,Give drag makeovers,Make Over,Assign the queens medals,: Drag Family Resemblance,S0513,main,Q0409,-,-,-,-,-
UW03E08,UW03,8,Reunion & Lip Sync Smack Down For The Crown,2026-03-17,•,Finale,•,Finale Eleganza Extravaganza,-,main,-,-,-,-,-,-
AS09E11,AS09,11,Grand Finale Variety Extravaganza: Part 1,2024-07-19,Slay It Forward Variety Extravaganza,Finale,Quick Drag Makeover a Crew Member into a RuGirl,-,-,-,,-,-,-,"Summary unavailable; Fandom describes: This week, Mama Ru drops a gag-worthy twist on the All Stars... Before their final challenge of the season, the queens must cast a game-changing vote - - and it's everybody's crown to win!",-
AS09E12,AS09,12,Grand Finale Variety Extravaganza: Part 2,2024-07-26,Slay It Forward Variety Extravaganza,Finale,-,Grand Finale Eleganza,S0533,main,,-,-,-,"The main challenge is Slay It Forward Variety Extravaganza, with Connie Britton as guest judge. On the runway, the queens present looks for the category Grand Finale Eleganza. Kylie Sonique Love, Jimbo, Kamala Harris, Jamal Sims, Cheyenne Jackson, Leslie Jones) and Lance Bass appear as special guests. Angeria Paris VanMicheals is crowned the winner of the season, with Roxxxy Andrews and Vanessa Vanjie as runners-up.",-
